"isg_osm_id","conn_isg_osm_id","cur_fc","conn_fc","highway_id","conn_highway_id","countyid","conn_countyid","region","conn_region","roadwaytype_id","conn_roadwaytype_id","conn_count","conn_ncc_pcc","cur_lanes","conn_lanes","cur_maxspeed","conn_maxspeed","cur_final_place","conn_final_place","volume","conn_volume","conn_tag"
46629378001,958158459002,1,1,1,1,84,84,11,11,10,10,1,2,3,3,30,30,neighbourhood,neighbourhood,2053,-1,prev
49166175003,49166175004,1,1,1,1,94,94,10,10,10,10,2,1,3,3,55,55,locality,locality,2618,2558,next
44711499001,45606806001,1,1,2,2,89,89,11,11,16,16,1,2,2,2,25,25,city,city,1005,2157,prev
20175019001,1037446205001,1,1,2,1,94,94,10,10,16,10,1,2,1,5,40,55,locality,locality,568,4304,prev
958116764001,5708403001,1,1,1,2,83,83,11,11,10,16,2,1,3,1,50,25,city,city,5379,1348,next
45603473001,587061807001,1,1,1,1,89,89,11,11,10,10,1,2,3,3,45,45,city,city,2943,3654,prev
38267053001,25286557001,1,1,1,1,77,77,1,1,12,12,1,2,3,3,55,55,city,city,2623,3795,prev
31118083003,20184591001,1,1,1,2,94,94,10,10,10,16,2,1,2,1,55,25,locality,locality,711,5,next
998317555706007,998317555706006,3,3,5,5,55,55,3,3,1,1,1,2,1,1,30,30,village,village,956,-1,prev
20657532001,114447808003,1,1,2,1,71,71,8,8,16,10,1,2,1,2,55,65,town,town,268,-1,prev
38651282003,38651282004,1,1,1,1,33,33,5,5,10,10,2,1,2,2,65,65,town,town,270,203,next
999911197122001,999911197122002,3,3,5,5,83,83,11,11,1,1,1,2,2,2,25,25,city,city,1595,-1,prev
957836097001,46905917001,1,1,1,1,82,82,11,11,10,10,1,2,3,3,50,45,neighbourhood,city,4776,5176,prev
20110215001,39325908001,1,1,2,1,42,42,4,4,16,10,1,2,1,2,45,55,town,town,109,1153,prev
25482311007,25482311006,3,3,5,5,83,83,11,11,10,10,1,2,1,1,25,25,neighbourhood,city,1213,855,prev
667061697001,44756192001,1,1,1,1,87,87,8,8,10,10,1,2,2,2,45,55,city,town,811,940,prev
250459598001,5595919001,1,1,1,2,77,77,1,1,13,19,2,1,2,1,65,55,town,town,1479,-1,next
998227443570007,998227443570008,3,3,5,5,79,79,8,8,1,1,2,1,1,1,30,30,village,village,211,-1,next
999624425512001,113528052001,3,3,5,5,46,46,6,6,1,10,1,2,1,1,55,55,town,town,25,-1,prev
68312337001,68312341001,1,1,1,1,42,42,4,4,10,12,1,2,1,2,45,45,city,city,407,2077,prev
49523499007,49523499006,2,2,3,3,86,86,8,8,10,10,1,2,2,2,55,55,town,town,632,-1,prev
20662207001,999641003769001,1,3,2,5,71,71,8,8,16,1,1,2,1,2,55,55,town,town,395,-1,prev
117697259001,13008354001,1,1,1,2,49,49,6,6,10,16,2,1,2,1,65,25,town,city,1146,754,next
947595893001,25345955001,1,1,1,2,83,83,11,11,12,18,2,1,5,2,40,45,city,city,4342,-1,next
99821232573001,109197319003,3,3,5,5,42,42,4,4,1,10,1,2,1,1,45,40,town,town,553,-1,prev
24113275001,122738316004,1,1,2,1,92,92,10,10,16,10,1,2,2,4,25,55,village,town,2803,5422,prev
5696206001,5695812001,1,1,2,2,89,89,11,11,16,16,1,2,1,1,25,25,city,city,233,-1,prev
669608347001,669608347002,2,2,3,3,81,81,1,1,10,10,2,1,2,2,40,40,city,city,951,-1,next
24117392001,49582468001,1,1,2,1,92,92,10,10,16,10,1,2,1,3,25,55,village,village,1740,5091,prev
99820160857009,99820160857010,2,2,3,3,53,53,3,3,1,1,2,1,2,2,30,30,city,city,913,-1,next
998974511089001,998974511090001,3,3,5,5,94,94,10,10,1,1,2,1,1,1,50,50,town,town,604,-1,next
949715810001,949715811001,1,1,1,1,83,83,11,11,10,10,1,2,3,3,50,50,city,city,4316,4487,prev
46614550001,46614550002,2,2,3,3,34,34,5,5,10,10,2,1,2,2,30,30,city,city,1733,1313,next
667746319001,120754068001,1,1,2,2,80,80,1,1,16,16,1,2,1,1,25,25,town,town,138,213,prev
40118575001,40118574001,1,1,1,1,57,57,9,9,10,12,1,2,2,2,65,65,town,town,214,227,prev
23466922001,949550906001,1,1,2,1,87,87,8,8,16,10,1,2,1,4,40,55,town,town,287,-1,prev
1042626295001,1042626296001,1,1,1,1,92,92,10,10,10,10,1,2,4,5,55,55,town,village,4579,-1,prev
38103592001,38103594001,3,3,6,6,78,78,11,11,16,16,2,1,1,1,25,25,city,city,13,-1,next
183238600001,23469401001,1,1,1,2,87,87,8,8,10,16,2,1,3,1,65,40,town,town,1816,251,next
957807783001,5669445001,1,1,1,2,84,84,11,11,10,16,2,1,4,1,50,25,neighbourhood,neighbourhood,2611,236,next
9998756238001,9998744989001,3,3,5,5,61,61,7,7,1,1,2,1,1,1,55,55,town,town,138,-1,next
126381649001,20175362001,2,2,3,4,94,94,10,10,10,16,2,1,2,1,45,40,locality,locality,969,-1,next
51317431002,51317431001,2,2,3,3,87,87,8,8,10,10,1,2,2,2,45,45,city,city,2103,2476,prev
99820115821002,99820115821001,3,3,5,5,42,42,4,4,1,1,1,2,1,1,30,30,city,city,338,-1,prev
958203289001,25561915001,1,1,1,2,84,84,11,11,12,18,2,1,3,1,40,40,neighbourhood,neighbourhood,2053,644,next
224690595002,420602070001,3,3,5,6,92,92,10,10,10,16,2,1,2,1,30,25,locality,locality,2082,-1,next
998221442686002,998221442686003,3,3,5,5,82,82,11,11,1,1,2,1,1,1,25,25,city,city,934,-1,next
949952263001,949952264001,1,1,1,1,83,83,11,11,10,10,2,1,5,4,50,50,city,city,5552,4000,next
32131901004,32131901003,1,1,1,1,92,92,10,10,10,10,1,2,3,3,55,55,locality,locality,1967,2318,prev
198924511008,198924511009,3,3,5,5,83,83,11,11,10,10,2,1,3,3,25,25,city,city,1805,-1,next
29670625005,29670625004,1,1,1,1,94,94,10,10,10,10,1,2,3,3,55,55,locality,locality,1815,-1,prev
420642858001,998420642864001,2,2,3,3,92,92,10,10,10,1,2,1,4,1,55,55,locality,locality,2117,-1,next
121640396001,1044673788001,1,1,2,1,87,87,8,8,16,10,1,2,1,4,45,55,city,city,974,-1,prev
32117656002,24117500001,1,1,1,2,92,92,10,10,10,16,2,1,3,1,55,25,town,town,4707,121,next
44413088001,23467513001,1,1,1,2,87,87,8,8,10,16,2,1,2,1,55,25,town,town,2434,1994,next
20042149005,20036548001,1,1,1,2,36,36,5,5,10,16,2,1,2,1,65,25,town,city,420,171,next
40508994001,50421842002,1,1,2,2,94,94,10,10,16,16,1,2,1,2,55,55,unknown,unknown,542,-1,prev
27260419001,91528771001,1,1,2,2,77,77,1,1,16,16,1,2,2,3,25,55,city,city,1501,2035,prev
540359094001,20111326002,1,1,2,2,42,42,4,4,16,16,1,2,1,1,25,25,town,town,114,949,prev
20134758001,45155181001,1,1,2,1,60,60,2,2,16,10,1,2,1,2,25,55,city,city,303,-1,prev
38939189001,994844658001,1,1,2,1,83,83,11,11,16,10,1,2,1,4,25,50,city,city,200,5056,prev
30037956014,30037956013,1,1,1,1,92,92,10,10,10,10,1,2,3,3,55,55,locality,town,4637,5095,prev
421158300001,999421158302001,2,2,3,3,92,92,10,10,10,1,2,1,4,1,55,55,locality,locality,2157,-1,next
987630710001,158613756001,1,1,1,1,83,83,11,11,10,10,1,2,4,4,55,55,city,city,4739,6835,prev
664087801001,32061442001,2,2,3,3,94,94,10,10,10,10,1,2,5,3,45,45,locality,locality,940,-1,prev
999672872068010,999672872068009,3,3,5,5,42,42,4,4,1,1,2,1,1,1,30,30,city,city,387,-1,next
1049317681001,1049312759001,1,1,1,1,92,92,10,10,10,10,2,1,5,4,55,55,village,village,6578,6006,next
183103636001,958138457001,1,1,1,1,78,78,11,11,10,10,2,1,4,3,50,50,city,city,4328,3978,next
20120748001,20121353001,1,1,2,2,55,55,3,3,16,16,2,1,2,1,45,45,city,city,1486,939,next
949698763001,949698762001,1,1,1,1,83,83,11,11,10,10,1,2,3,4,50,50,city,city,2268,2481,prev
998905601343001,998905601342001,3,3,5,5,82,82,11,11,1,1,2,1,2,2,25,25,city,city,868,758,next
892127783001,184793435001,1,1,1,1,89,89,11,11,10,10,2,1,2,2,50,50,city,city,3446,2810,next
38522092001,20162661001,1,1,1,2,73,73,9,9,10,16,2,1,2,1,65,55,town,town,439,106,next
998295587198001,998295587201001,3,3,5,5,55,55,3,3,1,1,1,2,1,1,30,30,city,city,514,-1,prev
998236742118001,236742122001,3,3,5,5,59,59,9,9,1,10,1,2,1,1,55,55,town,town,165,-1,prev
399348458001,975307601001,1,2,2,3,85,85,7,7,16,10,1,2,1,2,30,55,town,town,87,-1,prev
240057659001,683384722001,1,1,1,1,79,79,8,8,13,13,2,1,4,4,55,55,village,village,3880,3390,next
668994530001,645732228001,2,2,3,3,94,94,10,10,10,10,1,2,2,3,55,55,locality,locality,2686,2930,prev
664467635001,998117697245001,1,2,2,3,49,49,6,6,16,1,1,2,1,1,25,55,town,town,419,650,prev
46595171002,46595171001,1,1,1,1,34,34,5,5,10,10,1,2,3,3,55,55,city,city,2997,3057,prev
524543754001,1000771059001,3,3,5,5,83,83,11,11,10,10,2,1,3,3,25,25,city,city,883,236,next
340365496001,340365490001,1,1,1,1,55,55,3,3,10,10,2,1,3,3,65,65,town,town,2537,2387,next
99920134155001,97602275001,3,3,5,5,42,42,4,4,1,10,1,2,1,1,30,40,town,town,98,-1,prev
587061829001,964524851001,1,1,1,1,89,89,11,11,10,10,1,2,3,4,50,50,city,city,1256,3413,prev
41647210001,959999781001,1,1,2,1,83,83,11,11,16,10,1,2,1,3,25,50,city,city,1095,4283,prev
32070940002,468209363001,2,2,3,4,94,94,10,10,10,16,2,1,2,1,55,25,village,village,774,-1,next
139470173003,139470173004,1,1,1,1,34,34,5,5,10,10,2,1,2,2,55,55,locality,locality,2948,1228,next
49803334002,49803334001,1,1,1,1,92,92,10,10,10,10,1,2,3,3,55,55,town,town,1806,2484,prev
564151092001,32071212001,2,2,3,4,94,94,10,10,10,16,2,1,3,1,40,40,locality,locality,1788,118,next
24115279001,935852140001,1,1,2,1,92,92,10,10,16,10,1,2,1,3,25,55,locality,locality,608,1605,prev
1001329571001,1001327102001,1,1,1,1,83,83,11,11,10,10,2,1,4,3,50,50,city,city,4712,4028,next
379003515003,379003520001,2,3,3,6,42,42,4,4,10,16,2,1,1,1,55,40,town,town,582,-1,next
42617837001,49234922001,1,1,2,1,94,94,10,10,16,10,1,2,1,3,55,55,locality,locality,263,2968,prev
43605328002,43605328001,1,1,1,1,56,56,3,3,10,10,1,2,2,2,65,65,town,town,483,608,prev
94847608003,94847608004,1,1,1,1,92,92,10,10,10,10,2,1,3,3,55,55,locality,locality,5682,-1,next
140611560001,140611560002,1,1,1,1,76,76,1,1,13,13,2,1,3,3,65,65,town,town,522,317,next
23465035001,23469577001,1,1,2,2,87,87,8,8,16,16,2,1,2,1,25,45,town,village,686,520,next
37313273002,37313273001,1,1,1,1,56,56,3,3,10,10,1,2,2,2,65,65,city,city,548,678,prev
87490653002,87490653001,1,1,1,1,35,35,5,5,10,10,1,2,2,2,65,65,city,city,1369,1561,prev
34169714001,9981025380798001,1,3,2,5,42,42,4,4,16,1,1,2,2,1,25,30,city,city,297,-1,prev
24114546001,784468398001,1,1,2,1,92,92,10,10,16,10,1,2,1,4,25,55,locality,town,1014,7937,prev
23466546001,843753119001,1,1,2,1,87,87,8,8,19,13,1,2,1,3,45,55,town,town,225,-1,prev
5673890001,957844783001,1,1,2,1,82,82,11,11,16,10,1,2,1,4,25,50,city,city,368,2628,prev
301433659010,301585774001,3,3,5,5,71,71,8,8,10,10,2,1,2,2,55,55,town,town,723,-1,next
31118220005,31118220004,1,1,1,1,94,94,10,10,10,10,1,2,2,2,55,55,locality,locality,688,828,prev
255693093001,640430835001,1,1,1,2,78,78,11,11,10,16,2,1,3,1,50,25,city,city,1999,-1,next
998195743203003,998195743203002,3,3,5,5,84,84,11,11,1,1,1,2,2,2,25,25,neighbourhood,neighbourhood,534,-1,prev
122738331001,122738333001,1,1,1,1,94,94,10,10,10,10,1,2,2,4,55,55,hamlet,hamlet,1651,-1,prev
621529865001,25464498001,1,1,2,1,84,84,11,11,21,15,1,2,1,1,45,40,city,city,632,-1,prev
46892669001,421154619001,3,3,5,5,83,83,11,11,10,10,2,1,4,5,25,25,city,city,2259,-1,next
24116327001,276384916001,1,2,2,3,92,92,10,10,16,10,1,2,1,3,55,55,village,village,99,-1,prev
998587355778001,998587355778002,3,3,5,5,82,82,11,11,1,1,2,1,1,1,25,25,city,city,257,-1,next
226933472001,5674050001,1,1,1,2,82,82,11,11,10,16,2,1,3,1,45,45,city,city,4259,118,next
20174843001,20175569001,1,1,2,2,94,94,10,10,16,16,2,1,1,1,55,55,locality,locality,180,-1,next
799505611001,46130053001,3,3,5,5,84,84,11,11,12,10,2,1,5,3,25,25,city,neighbourhood,3034,-1,next
40420876001,13061156001,1,1,1,2,43,43,6,6,10,16,2,1,2,1,65,55,town,town,893,26,next
20624241001,315119097001,1,1,2,1,80,80,1,1,16,10,1,2,1,4,25,65,town,town,458,1170,prev
962178443001,962178442001,1,1,1,1,89,89,11,11,10,10,2,1,4,3,50,50,city,city,4329,4211,next
110161764001,894417608001,3,3,6,6,82,82,11,11,16,16,2,1,1,1,25,25,city,city,276,-1,next
669453500001,35393945001,1,1,1,2,77,77,1,1,10,16,2,1,3,1,55,40,city,city,2867,843,next
989355748001,25419441001,1,1,1,2,83,83,11,11,10,16,2,1,4,1,40,40,city,city,4442,1154,next
39325908002,39325908001,1,1,1,1,42,42,4,4,10,10,1,2,2,2,55,55,town,town,1044,1153,prev
621574997001,621574997002,1,1,2,2,83,83,11,11,19,19,2,1,1,1,25,25,city,city,212,-1,next
24117294001,24118334001,1,1,2,2,92,92,10,10,16,16,2,1,1,1,25,25,town,town,1242,-1,next
37341835004,37341835003,1,1,1,1,56,56,3,3,10,10,1,2,2,2,65,65,village,town,502,572,prev
9985584849003,9985584849004,3,3,5,5,77,77,1,1,1,1,2,1,1,1,30,30,village,village,104,-1,next
140611565002,140611555001,1,1,1,2,76,76,1,1,13,19,2,1,2,1,65,25,town,town,1027,232,next
31973978004,31967841001,1,1,2,2,39,39,4,4,19,19,2,1,1,1,45,45,town,town,810,519,next
999954881974001,999420571077001,3,3,5,5,89,89,11,11,1,1,1,2,2,2,25,25,city,city,643,648,prev
963873327001,727148951001,1,1,1,1,89,89,11,11,10,10,1,2,3,4,50,50,city,city,1483,2055,prev
54929133001,1014028387001,1,1,1,1,83,83,11,11,10,10,1,2,3,3,50,50,city,city,1665,2393,prev
5695661001,219924517001,1,1,2,1,89,89,11,11,16,10,1,2,3,4,25,50,city,city,1010,-1,prev
995908046001,122741151001,1,1,2,1,83,83,11,11,16,10,1,2,1,4,45,50,city,city,927,4199,prev
25837366002,25837366001,2,2,3,3,34,34,5,5,10,10,1,2,2,2,30,30,city,city,1363,1552,prev
99954184952001,20121045001,3,3,5,6,55,55,3,3,3,16,2,1,2,1,30,30,village,village,331,-1,next
20131566001,45135791003,1,1,2,1,60,60,2,2,16,10,1,2,1,2,55,55,town,town,28,658,prev
992731780001,992731781001,1,1,1,1,83,83,11,11,10,10,1,2,3,4,50,50,city,city,4532,4788,prev
20175835001,1037417351001,1,1,2,1,94,94,10,10,16,10,1,2,2,5,40,55,locality,locality,1448,4323,prev
99965418838005,99965418838004,3,3,5,5,43,43,6,6,1,1,2,1,1,1,30,30,village,village,214,-1,next
20110179001,38655663002,1,1,2,1,42,42,4,4,16,10,1,2,1,3,25,55,town,town,628,2422,prev
480151522001,480151524001,1,1,2,2,49,49,6,6,16,16,1,2,1,1,25,25,village,village,261,-1,prev
46858888001,1034276514001,1,1,1,2,78,82,11,11,12,18,2,1,3,1,45,45,city,city,5047,1131,next
37857379001,5642416001,1,1,1,2,76,76,1,1,10,16,2,1,2,1,55,25,town,town,399,85,next
992110980001,144216177002,3,3,5,5,77,77,1,1,10,10,1,2,3,2,45,45,city,city,1054,1377,prev
669212059001,42782887004,1,1,1,1,94,94,10,10,10,10,1,2,4,4,55,55,locality,locality,5873,7083,prev
9995645430002,9995645430001,3,3,5,5,76,76,1,1,1,1,2,1,2,2,30,30,village,village,1129,-1,next
335614529001,178904852001,1,1,2,2,50,50,3,3,19,19,1,2,1,1,25,25,town,town,226,358,prev
117596242001,671273489001,1,1,1,2,82,82,11,11,10,16,2,1,3,2,45,45,city,city,3842,166,next
44029013001,880429195001,1,1,1,1,76,76,1,1,10,10,1,2,2,2,55,55,town,town,266,386,prev
21087530001,21087550001,1,1,1,2,34,34,5,5,10,16,2,1,3,1,55,45,town,town,4137,-1,next
42789060002,42789060001,1,1,1,1,92,92,10,10,10,10,1,2,4,4,55,55,locality,locality,6111,6661,prev
38323651001,512222364001,1,1,2,1,94,94,10,10,16,10,1,2,1,2,55,55,unknown,unknown,851,-1,prev
20123294001,38134618001,1,1,2,1,44,44,4,4,16,13,1,2,1,3,25,65,town,town,326,-1,prev
126383048001,1031923220002,2,2,3,3,94,94,10,10,10,10,1,2,3,4,50,50,locality,locality,243,-1,prev
681050193001,681050195001,3,3,5,5,83,83,11,11,10,10,2,1,1,1,25,25,city,city,773,-1,next
31118214002,31118214001,1,1,1,1,94,94,10,10,10,10,1,2,2,2,55,55,locality,locality,3071,-1,prev
5573107001,181530156001,1,1,1,1,77,77,1,1,10,13,1,2,4,4,55,45,city,city,3860,4258,prev
318398850001,318398846001,1,1,1,1,77,77,1,1,10,10,1,2,3,5,55,55,city,city,3372,4513,prev
39084905001,1001713131001,1,1,1,1,83,83,11,11,10,10,1,2,3,3,50,50,city,city,4880,5015,prev
988994184001,587038046001,1,1,1,1,84,84,11,11,10,10,1,2,3,3,40,40,neighbourhood,neighbourhood,4248,3822,prev
5029221002,5029221001,3,3,5,5,82,82,11,11,10,10,1,2,3,3,25,25,city,city,1017,-1,prev
999163118884001,999904735991001,3,3,5,5,94,94,10,10,1,1,2,1,1,1,40,40,locality,locality,767,-1,next
534150852001,118714382001,2,2,3,3,92,92,10,10,10,10,3,1,4,2,55,55,town,town,1384,-1,next
122633467001,949715777001,1,1,1,1,83,83,11,11,10,10,2,1,4,3,50,50,city,city,3930,3382,next
45155177004,45155177003,1,1,1,1,60,60,2,2,10,10,1,2,2,2,55,55,city,town,1153,1266,prev
38536824002,12742100001,1,1,1,2,63,63,9,9,10,16,2,1,2,1,65,25,town,town,333,45,next
20120954001,321721650001,1,1,2,1,55,55,3,3,16,10,1,2,1,3,25,65,town,town,131,1309,prev
999420306201001,999465675869001,3,3,5,5,89,89,11,11,1,1,1,2,2,2,25,25,city,city,504,621,prev
20111319001,602733189001,1,1,2,1,42,42,4,4,18,10,1,2,1,2,45,55,town,town,50,761,prev
5565551001,5567730001,1,1,2,2,77,77,1,1,16,16,2,1,1,2,25,25,city,city,805,-1,next
24118135001,1046427852001,1,1,2,1,92,92,10,10,16,10,1,2,1,4,25,55,locality,locality,120,4287,prev
321195641001,321195631001,1,1,1,1,55,55,3,3,13,13,2,1,3,2,65,65,town,town,1303,852,next
999810736009,999573202604001,2,2,3,4,94,94,10,10,10,6,2,1,2,1,55,55,locality,locality,1609,-1,next
1051297586001,24118057001,3,1,5,2,83,83,11,11,10,16,2,1,4,1,25,25,town,town,1307,-1,next
837605070002,645732255001,2,2,3,4,94,94,10,10,10,16,2,1,2,1,55,40,locality,locality,581,-1,next
99923530049004,99923530049005,2,2,3,3,87,87,8,8,1,1,1,2,1,1,45,45,town,town,355,-1,prev
45135791002,20131990001,1,1,1,2,60,60,2,2,10,16,2,1,2,1,55,55,town,town,704,46,next
20117923001,20120910001,1,1,2,2,55,55,3,3,16,16,1,2,1,2,45,35,city,city,516,829,prev
563972552001,563972552002,1,1,2,2,34,34,5,5,16,16,2,1,1,1,45,45,hamlet,hamlet,120,-1,next
308451690005,308451690006,3,3,5,5,92,92,10,10,10,10,2,1,1,1,30,30,locality,locality,710,-1,next
99920160857009,99920160857010,2,2,3,3,53,53,3,3,1,1,1,2,2,2,30,30,city,city,655,-1,prev
467032679002,467032679003,2,2,3,3,94,94,10,10,10,10,2,1,2,2,55,55,locality,locality,316,346,next
420316232001,998578900621001,3,3,5,6,92,92,10,10,10,6,2,1,1,1,40,40,town,town,715,-1,next
23467975001,182506814001,1,1,2,2,87,87,8,8,16,16,1,2,1,1,25,25,village,village,1057,1629,prev
50330859001,50330859002,1,1,1,1,92,92,10,10,10,10,2,1,3,3,55,55,town,town,5206,5014,next
32071105001,83486904001,2,2,3,3,94,94,10,10,12,10,2,1,3,2,55,55,locality,locality,984,604,next
999560349614008,999560349614009,3,3,5,5,84,84,11,11,1,1,1,2,2,2,25,25,neighbourhood,neighbourhood,562,-1,prev
998553388293003,998553388293004,3,3,5,5,69,69,2,2,1,1,2,1,1,1,30,30,city,city,187,-1,next
636813006001,636813006002,1,1,1,1,54,54,9,9,10,10,2,1,2,2,65,65,town,town,513,488,next
12722048001,40118576001,1,1,2,1,57,57,9,9,16,12,1,2,1,2,25,65,town,town,15,204,prev
196948817001,196948817002,1,1,1,1,91,91,1,1,13,13,2,1,2,2,65,65,town,town,720,241,next
420627348001,1020579507001,1,1,2,2,82,82,11,11,16,16,1,2,2,2,25,25,neighbourhood,neighbourhood,758,660,prev
20122211001,38605453001,1,1,2,1,55,55,3,3,16,10,1,2,1,3,25,65,locality,locality,62,960,prev
56671814001,421098874001,1,1,1,2,87,87,8,8,10,16,2,1,3,1,55,30,town,town,3649,-1,next
11893554001,1049884392001,1,1,2,1,79,79,8,8,16,10,1,2,1,3,40,65,town,town,140,-1,prev
904859352006,904859352007,3,3,5,5,42,42,4,4,10,10,2,1,3,3,40,40,town,town,1684,1068,next
1034033027001,1034033026001,2,2,3,3,94,94,10,10,10,10,2,1,3,2,55,55,locality,locality,3707,2504,next
32131914001,32131908001,1,1,1,1,92,92,10,10,12,10,2,1,3,3,55,55,town,locality,4555,4035,next
882258480007,882258480008,1,1,1,1,94,94,10,10,10,10,2,1,3,3,55,55,locality,locality,1145,1128,next
25429543001,538843228001,1,1,2,2,83,83,11,11,18,18,2,1,1,1,50,50,city,city,1630,1210,next
182690808001,91536525001,1,1,2,1,92,92,10,10,16,10,1,2,1,4,25,55,locality,locality,1437,6287,prev
141898347001,669737110001,1,1,2,2,77,77,1,1,16,16,2,1,2,2,25,30,city,city,1059,-1,next
5573253001,5567069001,1,1,1,2,77,77,1,1,13,19,2,1,3,1,65,25,town,town,1978,-1,next
719438842002,20176095001,1,1,1,2,94,94,10,10,10,16,2,1,3,1,55,25,locality,locality,2455,843,next
24114335001,158614928001,1,1,2,1,92,92,10,10,16,10,1,2,1,2,25,55,locality,locality,1995,4581,prev
998344673389002,998344673389003,3,3,5,5,82,82,11,11,1,1,2,1,1,1,25,25,city,city,350,344,next
591924909001,591924910001,2,2,3,3,94,94,10,10,10,10,1,2,2,3,55,55,locality,locality,1287,1352,prev
46676239003,46676239002,1,1,1,1,42,42,4,4,10,10,1,2,2,2,55,55,village,village,1433,1595,prev
5642358001,682685922001,2,2,4,3,76,76,1,1,16,10,1,2,1,2,10,45,city,city,145,1194,prev
46613951001,113651119001,1,1,1,2,34,34,5,5,10,16,2,1,3,1,55,25,town,town,3295,-1,next
322291101001,322291124001,1,1,1,1,51,51,7,7,10,10,1,2,2,2,65,65,town,town,543,515,prev
666565368003,23469099001,3,1,5,2,87,87,8,8,10,16,2,1,1,1,35,40,locality,locality,725,242,next
162240810001,124703855001,1,1,2,1,79,79,8,8,16,10,1,2,1,3,25,65,town,town,942,-1,prev
5674335001,5674302001,1,1,2,2,82,82,11,11,16,16,2,1,1,1,25,25,neighbourhood,city,1142,313,next
20180273001,45977257001,1,1,2,1,66,66,9,9,16,10,1,2,1,2,40,65,town,town,3,-1,prev
335614525001,31973978004,1,1,2,2,39,39,4,4,19,19,1,2,1,1,45,45,town,town,291,810,prev
940452075001,40421529002,1,1,1,1,68,68,8,8,10,10,1,2,2,2,65,65,locality,locality,824,-1,prev
674166071001,20110440001,1,1,1,2,42,42,4,4,10,16,2,1,3,1,55,45,town,town,3262,-1,next
533072697001,375328701001,1,1,2,2,94,94,10,10,16,16,2,1,3,2,25,55,locality,locality,843,-1,next
42135625002,38196935001,1,1,2,2,71,71,8,8,19,19,2,1,3,1,45,45,town,town,1612,993,next
676684089001,20129892001,1,1,1,2,60,60,2,2,10,16,2,1,2,1,55,25,city,city,1142,181,next
204718818002,204718818001,3,3,5,5,42,42,4,4,10,10,1,2,2,2,55,55,town,town,319,321,prev
25832908001,25832922001,1,1,1,2,34,34,5,5,10,16,2,1,2,1,55,25,city,city,2466,193,next
38536794003,38536797001,1,1,1,2,64,64,9,9,10,16,2,1,2,1,65,55,city,town,527,-1,next
880429195001,44029013001,1,1,1,1,76,76,1,1,10,10,2,1,2,2,55,55,town,town,386,266,next
587038046001,988994184001,1,1,1,1,84,84,11,11,10,10,2,1,3,3,40,40,neighbourhood,neighbourhood,3822,4248,next
25355824001,702303179001,3,3,5,6,83,83,11,11,12,16,2,1,3,1,25,25,city,city,1340,628,next
998998841298001,20222022001,3,2,5,3,94,94,10,10,1,10,2,1,2,1,45,45,locality,locality,994,-1,next
20119230001,40381001001,1,1,2,1,55,55,3,3,16,10,1,2,1,2,55,65,town,town,284,-1,prev
278983992010,278983992009,3,3,5,5,34,34,5,5,10,10,1,2,4,4,40,40,locality,locality,681,-1,prev
179055982001,416291369002,1,1,2,1,66,66,9,9,16,10,1,2,1,2,25,55,town,town,35,-1,prev
366575261001,366575261002,1,1,1,1,42,42,4,4,10,10,2,1,2,2,55,55,town,town,1822,-1,next
998464523835001,998910432368001,3,3,5,5,83,83,11,11,1,1,2,1,1,1,25,25,neighbourhood,city,292,-1,next
82507211001,25823479001,1,1,1,2,35,35,5,5,10,16,2,1,2,1,55,25,city,city,1453,129,next
999938236980001,99869018894001,3,3,5,5,68,68,8,8,1,1,2,1,2,1,45,55,town,town,492,-1,next
13428633001,171444558001,1,1,2,1,34,34,5,5,16,10,1,2,1,2,40,65,town,town,279,-1,prev
122088790002,20095972001,1,1,1,2,51,51,7,7,13,16,2,1,2,1,65,25,town,town,135,-1,next
42782887002,42782887003,1,1,1,1,94,94,10,10,10,10,2,1,4,4,55,55,locality,town,6348,6180,next
179055972001,40116082001,1,1,2,1,66,66,9,9,16,10,1,2,1,2,40,65,town,town,1,337,prev
139470198001,77457615003,1,1,1,1,34,34,5,5,13,13,1,2,2,2,55,55,town,town,1359,1889,prev
42044194001,96667242001,1,1,2,2,55,55,3,3,16,16,2,1,2,1,45,25,city,city,952,496,next
14316097001,44007646001,1,1,2,1,34,34,5,5,19,12,1,2,1,3,55,55,town,town,167,-1,prev
963614248001,587037977001,1,1,1,1,83,83,11,11,10,10,1,2,3,4,50,50,city,city,3039,-1,prev
44136182001,674263623001,1,1,1,1,42,42,4,4,10,10,1,2,2,2,65,65,town,town,1179,1254,prev
20110255001,879373656001,1,1,2,1,42,42,4,4,16,10,1,2,1,2,40,65,town,town,396,653,prev
340469269001,20095479001,1,1,1,2,51,51,7,7,10,16,2,1,2,1,65,55,town,town,552,-1,next
35591439001,27260409001,1,1,2,2,77,77,1,1,16,16,2,1,3,2,45,40,city,city,3569,2544,next
1028831675001,42782392004,1,1,2,1,94,94,10,10,16,10,1,2,1,3,25,55,locality,locality,337,-1,prev
20110769001,45791720001,1,1,2,1,42,42,4,4,16,10,1,2,1,3,25,55,neighbourhood,neighbourhood,732,2655,prev
378054895003,139456765001,3,3,5,5,34,34,5,5,10,10,2,1,2,2,45,45,town,town,1138,879,next
266255472001,992551266001,2,2,3,3,94,94,10,10,10,10,2,1,2,1,30,40,locality,locality,548,-1,next
